"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-03-31,"46307","IN","Chicago","Lake","Crown Point",212,1478,-0.00805369127516779,-0.0537772087067862,-0.0295469468154957,29165
2016-03-31,"90004","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",213,3345,0.00480624812255933,-0.00238592305398151,0.0804263565891473,6495
2016-03-31,"10027","NY","New York","New York","New York",214,3272,0.00398895366676895,0.00214395099540582,0.0717327219128726,6112
2016-03-31,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",215,1674,0.00299580587177951,0.0127041742286751,0.0442919525888958,18327
2016-03-31,"90706","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Bellflower",216,2212,0.00774487471526196,0.0146788990825688,0.0365510777881912,12087
2016-03-31,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",217,1823,-0.0129940443963184,-0.0308346624136098,-0.0564182194616977,19512
2016-03-31,"32244","FL","Jacksonville","Duval","Jacksonville",218,1089,0.000919117647058823,0.00461254612546125,0.0187090739008419,18568
2016-03-31,"11372","NY","New York","Queens","New York",219,2243,0.000892458723784025,-0.00311111111111111,0.0540413533834586,10935
2016-03-31,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",220,1712,0.00469483568075117,0.00646678424456202,0.0196545562835021,20163
2016-03-31,"60649","IL","Chicago","Cook","Chicago",221,1242,0.00811688311688312,0.0197044334975369,0.0072992700729927,9812
2016-03-31,"32822","FL","Orlando","Orange","Orlando",222,1121,0.00538116591928251,0.0163191296464189,0.0635673624288425,16095
2016-03-31,"87120","NM","Albuquerque","Bernalillo","Albuquerque",223,1208,0.000828500414250207,0.00499168053244592,0.00834724540901502,21586
2016-03-31,"74012","OK","Tulsa","Tulsa","Broken Arrow",224,1259,0.00159108989657916,0.00318725099601594,-0.00788022064617809,20841
2016-03-31,"85705","AZ","Tucson","Pima","Tucson",225,879,0.005720823798627,0.00113895216400911,-0.0276548672566372,9565
2016-03-31,"92101","CA","San Diego","San Diego","San Diego",226,2471,0.00488003253355022,0.00692746536267319,0.0253112033195021,13340
2016-03-31,"92336","CA","Riverside","San Bernardino","Fontana",227,2063,0.00242954324586978,0.00291686922702965,0.0238213399503722,23473
2016-03-31,"11238","NY","New York","Kings","New York",228,2776,0.00180440274269217,0.01350857977364,0.0190895741556534,11508
2016-03-31,"92021","CA","San Diego","San Diego","El Cajon",229,2154,0.0041958041958042,0.00842696629213483,0.0436046511627907,12455
2016-03-31,"92335","CA","Riverside","San Bernardino","Fontana",230,1589,0.00824873096446701,0.0153354632587859,0.0460829493087558,16171
2016-03-31,"21117","MD","Baltimore","Baltimore","Owings Mills",231,1739,0.00172811059907834,-0.000574712643678161,0.00520231213872832,16416
2016-03-31,"98012","WA","Seattle","Snohomish","Bothell",232,2222,0.00406687754179846,0.014148790506618,0.0983687592684133,20474
2016-03-31,"20019","DC","Washington","District of Columbia","Washington",233,1836,-0.00325732899022801,-0.00379815518176886,0.0390492359932088,13170
2016-03-31,"93065","CA","Ventura","Ventura","Simi Valley",234,2614,0.00461183704842429,0.0100463678516229,0.0638990638990639,21048
2016-03-31,"99301","WA","Kennewick","Franklin","Pasco",235,1293,0.00310318076027929,0.0253766851704996,0.0829145728643216,19462
2016-03-31,"23320","VA","Virginia Beach","Chesapeake City","Chesapeake",236,1504,0,-0.0157068062827225,-0.0395913154533844,19741
2016-03-31,"33186","FL","Miami-Fort Lauderdale","Miami-Dade","The Crossings",237,1916,0.00419287211740042,0.00789058390320884,0.0339989206691851,25046
2016-03-31,"07093","NJ","New York","Hudson","West New York",238,2396,0.0033500837520938,0.0165464573610522,0.0332039672272531,12235
2016-03-31,"45840","OH","Findlay","Hancock","Findlay",239,1127,-0.000886524822695035,-0.000886524822695035,0.0134892086330935,20310
2016-03-31,"22193","VA","Washington","Prince William","Woodbridge",240,1764,0,-0.00731570061902082,-0.0189098998887653,22423
2016-03-31,"22304","VA","Washington","Alexandria City","Alexandria",241,1953,-0.0010230179028133,-0.00610687022900763,0.00462962962962963,12669
2016-03-31,"48185","MI","Detroit","Wayne","Westland",242,1083,-0.00184331797235023,-0.00276243093922652,0.0265402843601896,15378
2016-03-31,"11233","NY","New York","Kings","New York",243,2347,0.00170721297481861,0.00600085726532362,0.0384955752212389,10261
2016-03-31,"44130","OH","Cleveland","Cuyahoga","Parma Heights",244,1117,0,-0.0106288751107174,-0.0149911816578483,17452
2016-03-31,"11223","NY","New York","Kings","New York",245,2216,0.00544464609800363,0.025451180009255,0.0997518610421836,11700
2016-03-31,"75217","TX","Dallas-Fort Worth","Dallas","Dallas",246,977,0.0051440329218107,-0.00407747196738022,-0.00407747196738022,19219
2016-03-31,"43230","OH","Columbus","Franklin","Gahanna",247,1380,0.00217864923747277,0,0.01620029455081,18795
2016-03-31,"43701","OH","Zanesville","Muskingum","Zanesville",248,811,-0.00734394124847001,-0.00734394124847001,-0.0368171021377672,20607
2016-03-31,"91342","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",249,2394,0.00970054829185998,0.0195911413969336,0.0509218612818262,19565
2016-03-31,"77459","TX","Houston","Fort Bend","Missouri City",250,1995,-0.00299850074962519,-0.00299850074962519,0.0132046724225495,22571
2016-03-31,"33311","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",251,1491,0.00268997982515131,0.00539447066756575,0.0368567454798331,19414
2016-03-31,"80134","CO","Denver","Douglas","Parker",252,2366,0.000422832980972516,-0.00252951096121417,0.0119760479041916,21379
2016-03-31,"27834","NC","Greenville","Pitt","Greenville",253,848,0.00118063754427391,0.00236406619385343,-0.00818713450292398,14634
2016-03-31,"76063","TX","Dallas-Fort Worth","Tarrant","Mansfield",254,1773,0.000564334085778781,-0.00393258426966292,0.0177956371986223,18963
2016-03-31,"30331","GA","Atlanta","Fulton","Atlanta",255,1159,0.00607638888888889,0.0122270742358079,0.0385304659498208,16864
2016-03-31,"10021","NY","New York","New York","New York",256,3718,0.0128030509397984,0.0141843971631206,-0.000806234883095942,20712
2016-03-31,"02155","MA","Boston","Middlesex","Medford",257,2357,0.00383304940374787,0.00169995750106247,0.0588499550763702,17548
2016-03-31,"92627","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Costa Mesa",258,2835,0.00817923186344239,0.0117773019271949,0.0297856883399927,12487
2016-03-31,"33027","FL","Miami-Fort Lauderdale","Broward","Miramar",259,2044,0.00294406280667321,0.0108803165182987,0.0323232323232323,29398
2016-03-31,"22191","VA","Washington","Prince William","Woodbridge",260,1794,0.00111607142857143,0.00335570469798658,-0.00388672959466963,17422
2016-03-31,"37130","TN","Nashville","Rutherford","Murfreesboro",261,1216,0.00912863070539419,0.019279128248114,0.037542662116041,16030
2016-03-31,"90011","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",262,2107,0.0129807692307692,0.0451388888888889,0.120148856990962,10651
2016-03-31,"32256","FL","Jacksonville","Duval","Jacksonville",263,1232,0,-0.00162074554294976,-0.0072522159548751,13582
2016-03-31,"90025","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",264,3487,0.0101390498261877,0.0246841022627094,0.0849408836341008,10303
2016-03-31,"19124","PA","Philadelphia","Philadelphia","Philadelphia",265,946,0.0053134962805526,0.00852878464818763,0.0096051227321238,20395
2016-03-31,"90027","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",266,3575,0.0110294117647059,0.0118879139541466,0.0919364691508858,6758
2016-03-31,"20878","MD","Washington","Montgomery","Gaithersburg",267,2410,0.00166251039068994,-0.00413223140495868,-0.0102669404517454,20931
2016-03-31,"58103","ND","Fargo","Cass","Fargo",268,1291,-0.0137509549274255,-0.0380029806259314,0.0687086092715232,9752
2016-03-31,"11218","NY","New York","Kings","New York",269,2301,0.00480349344978166,0.0123185217773867,0.0579310344827586,11983
2016-03-31,"30022","GA","Atlanta","Fulton","Johns Creek",270,2187,0.000915331807780321,-0.000457038391224863,0.0414285714285714,20976
2016-03-31,"30188","GA","Atlanta","Cherokee","Woodstock",271,1354,0.00370644922164566,0.00594353640416048,0.0399385560675883,23114
2016-03-31,"87121","NM","Albuquerque","Bernalillo","Albuquerque",272,1050,0.00190839694656489,0.00190839694656489,-0.0232558139534884,20054
2016-03-31,"27858","NC","Greenville","Pitt","Greenville",273,1117,0.00449640287769784,-0.00178731009830206,-0.0312228967909801,16100
2016-03-31,"30080","GA","Atlanta","Cobb","Smyrna",274,1429,0,0.00351123595505618,0.0648286140089419,15812
2016-03-31,"23666","VA","Virginia Beach","Hampton City","Hampton",275,1260,0.00238663484486874,0.00880704563650921,-0.0148553557466771,15577
2016-03-31,"33063","FL","Miami-Fort Lauderdale","Broward","Margate",276,1400,0.0050251256281407,0.00647016534867002,0.0542168674698795,24274
2016-03-31,"44077","OH","Cleveland","Lake","Painesville",277,1170,0.00343053173241852,-0.00763358778625954,-0.0201005025125628,21647
2016-03-31,"23452","VA","Virginia Beach","Virginia Beach City","Virginia Beach",278,1450,0.00415512465373961,0.00764419735927728,0.00276625172890733,18659
2016-03-31,"34135","FL","Fort Myers","Lee","Bonita Springs",279,1947,0.0199057097957046,0.029613960867266,0.0263574064312072,21665
2016-03-31,"77082","TX","Houston","Harris","Houston",280,1454,0.000688231245698555,0.00414364640883978,0.0304748405386251,10925
2016-03-31,"90731","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",281,2282,0.00661667401852669,0.0169340463458111,0.0579508576726936,12487
2016-03-31,"32218","FL","Jacksonville","Duval","Jacksonville",282,1187,0.00168776371308017,-0.00168208578637511,0.00168776371308017,17136
2016-03-31,"71913","AR","Hot Springs","Garland","Hot Springs",283,992,0.00404858299595142,-0.0245821042281219,-0.03125,16261
2016-03-31,"33313","FL","Miami-Fort Lauderdale","Broward","Lauderhill",284,1232,0.00325732899022801,0.00489396411092985,0.0292397660818713,20980
2016-03-31,"10701","NY","New York","Westchester","Yonkers",285,2373,0.00338266384778013,0.0197679415556511,0.138675623800384,7978
2016-03-31,"33064","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",286,1503,0.00602409638554217,0.0094022834116857,0.0379834254143646,21267
2016-03-31,"91335","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",287,2465,0.00571195430436556,0.00983203605079885,0.0462648556876061,16096
2016-03-31,"30052","GA","Atlanta","Walton","Loganville",288,1305,0.00307455803228286,0.00307455803228286,0.0365369340746624,20935
2016-03-31,"94544","CA","San Francisco","Alameda","Hayward",289,2504,0.00683554483313229,0.0296052631578947,0.113879003558719,14410
2016-03-31,"38401","TN","Nashville","Maury","Columbia",290,1027,0,-0.0125,0.0118226600985222,24373
2016-03-31,"60616","IL","Chicago","Cook","Chicago",291,1741,0.00115008625646924,-0.00627853881278539,-0.0391832229580574,18679
2016-03-31,"93550","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Palmdale",292,1422,0.0120996441281139,0.021551724137931,0.0432868672046955,17242
2016-03-31,"43228","OH","Columbus","Franklin","Columbus",293,990,0.00609756097560976,0.00814663951120163,0.0291060291060291,14382
2016-03-31,"30040","GA","Atlanta","Forsyth","Cumming",294,1690,0.00059206631142688,-0.00236127508854782,0.0355392156862745,19796
2016-03-31,"21215","MD","Baltimore","Baltimore City","Baltimore",295,1311,0.00459770114942529,0.00382848392036753,0.0131375579598145,18793
2016-03-31,"79938","TX","El Paso","El Paso","El Paso",296,1165,-0.00427350427350427,-0.0101954120645709,0.0121633362293658,20688
2016-03-31,"77845","TX","College Station","Brazos","College Station",297,1781,-0.00168161434977578,0.00963718820861678,0.0557202133965619,18757
2016-03-31,"75150","TX","Dallas-Fort Worth","Dallas","Mesquite",298,1284,0.00548159749412686,0.00784929356357928,0.037156704361874,13951
2016-03-31,"89123","NV","Las Vegas","Clark","Las Vegas",299,1281,0.00078125,-0.00155884645362432,0.0207171314741036,21156
2016-03-31,"34711","FL","Orlando","Lake","Clermont",300,1459,0.00274914089347079,0.00690131124913734,0.0421428571428571,21272
2016-03-31,"77057","TX","Houston","Harris","Houston",301,1846,-0.000541418516513265,-0.00592353257942919,0.0159603742432581,10978
2016-03-31,"63123","MO","St. Louis","Saint Louis","Affton",302,1118,0.00539568345323741,0.00359066427289048,-0.00798580301685892,19806
2016-03-31,"43026","OH","Columbus","Franklin","Hilliard",303,1414,0.00712250712250712,0.00283687943262411,0.00784034212401996,20978
2016-03-31,"93309","CA","Bakersfield","Kern","Bakersfield",304,1245,0.0032232070910556,0.0097323600973236,0.00403225806451613,16251
2016-03-31,"97402","OR","Eugene","Lane","Eugene",305,1149,0.007011393514461,0.0177147918511957,0.032345013477089,12548
2016-03-31,"94509","CA","San Francisco","Contra Costa","Antioch",306,1877,0.0118598382749326,0.0262438490978677,0.084971098265896,18464
2016-03-31,"32174","FL","Daytona Beach","Volusia","Ormond Beach",307,1440,0.00558659217877095,0.0212765957446809,0.0487982520029133,18370
2016-03-31,"11208","NY","New York","Kings","New York",308,2297,0.00878348704435661,0.024074899687918,0.0922491678554446,10358
2016-03-31,"72401","AR","Jonesboro","Craighead","Jonesboro",309,975,0.00515463917525773,0.0177453027139875,-0.00306748466257669,16656
2016-03-31,"02360","MA","Boston","Plymouth","Town of Plymouth",310,1945,0.00829445308449974,-0.0101781170483461,0.078159645232816,23480
2016-03-31,"45601","OH","Chillicothe","Ross","Chillicothe",311,994,0.00505561172901921,0.00709219858156028,0.0332640332640333,14915
2016-03-31,"27587","NC","Raleigh","Wake","Wake Forest",312,1590,-0.00188323917137476,-0.00313479623824451,0.0251450676982592,22275
2016-03-31,"89052","NV","Las Vegas","Clark","Henderson",313,1770,0.00169779286926995,0.00113122171945701,0.0266821345707657,21594
2016-03-31,"30318","GA","Atlanta","Fulton","Atlanta",314,1167,0.01743679163034,0.0201048951048951,0.0438282647584973,15778
2016-03-31,"78501","TX","McAllen","Hidalgo","McAllen",315,1124,-0.000888888888888889,-0.00706713780918728,0.00897666068222621,15682
2016-03-31,"94122","CA","San Francisco","San Francisco","San Francisco",316,4371,0.0174581005586592,0.0275035260930889,0.096588058203713,14323
2016-03-31,"43068","OH","Columbus","Franklin","Reynoldsburg",317,1245,0.00241545893719807,0.00403225806451613,0.0238486842105263,15704
2016-03-31,"07087","NJ","New York","Hudson","Union City",318,2319,0.00738488271068636,0.013548951048951,0.000431406384814495,9186
2016-03-31,"35242","AL","Birmingham","Jefferson","Hoover",319,1856,-0.0111880660628663,-0.0363447559709242,-0.0530612244897959,17626
2016-03-31,"60641","IL","Chicago","Cook","Chicago",320,1746,0,-0.00342465753424658,0.0186697782963827,13121
2016-03-31,"19446","PA","Philadelphia","Montgomery","Lansdale",321,1816,-0.0011001100110011,-0.00765027322404372,0.00442477876106195,17346
2016-03-31,"40601","KY","Frankfort","Franklin","Frankfort",322,910,0.0259301014656144,0.0259301014656144,0.160714285714286,16528
2016-03-31,"60453","IL","Chicago","Cook","Oak Lawn",323,1532,0.00459016393442623,0.00130718954248366,0.0240641711229947,24123
2016-03-31,"20147","VA","Washington","Loudoun","Ashburn",324,2405,0.00250104210087536,0.0100797984040319,0.0366379310344828,18617
2016-03-31,"14221","NY","Buffalo","Erie","Amherst",325,1790,-0.00167317345231456,0.00167879127028539,0.0461718293395675,18042
2016-03-31,"80634","CO","Greeley","Weld","Greeley",326,1522,0.00794701986754967,0.0099535500995355,0.023537323470074,20052
2016-03-31,"19120","PA","Philadelphia","Philadelphia","Philadelphia",327,962,0.00522466039707419,0.00522466039707419,0.00522466039707419,19931
2016-03-31,"23451","VA","Virginia Beach","Virginia Beach City","Virginia Beach",328,1700,0.000588581518540318,-0.0099009900990099,-0.00932400932400932,19520
2016-03-31,"08831","NJ","New York","Middlesex","Monroe Township",329,2126,0.00853889943074004,0.0235917188252287,0.0710327455919395,22539
2016-03-31,"30041","GA","Atlanta","Forsyth","Cumming",330,1906,0.00263019463440295,0.00105042016806723,0.0208891269416176,20132
2016-03-31,"34953","FL","Port St. Lucie","Saint Lucie","Port Saint Lucie",331,1372,0.00586510263929619,0.0117994100294985,0.0449352627570449,25763
2016-03-31,"93535","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Lancaster",332,1417,0.00854092526690392,0.0157706093189964,0.0574626865671642,18394
2016-03-31,"48823","MI","Lansing","Ingham","East Lansing",333,1433,0.0098661028893587,0.043699927166788,0.0177556818181818,9916
2016-03-31,"95687","CA","Vallejo","Solano","Vacaville",334,1821,0.00886426592797784,0.0144846796657382,0.0459506031016657,17259
